id,customer_id,rep_id,conference_total_01,conference_total_02,conference_total_03,conference_total_04,conference_total_05,conference_total_06,conference_total_07,conference_total_08,conference_total_09,conference_total_10,conference_total_11,conference_total_12,email_open_total_01,email_open_total_02,email_open_total_03,email_open_total_04,email_open_total_05,email_open_total_06,email_open_total_07,email_open_total_08,email_open_total_09,email_open_total_10,email_open_total_11,email_open_total_12,f2f_total_01,f2f_total_02,f2f_total_03,f2f_total_04,f2f_total_05,f2f_total_06,f2f_total_07,f2f_total_08,f2f_total_09,f2f_total_10,f2f_total_11,f2f_total_12,prescription_total_01,prescription_total_02,prescription_total_03,prescription_total_04,prescription_total_05,prescription_total_06,prescription_total_07,prescription_total_08,prescription_total_09,prescription_total_10,prescription_total_11,prescription_total_12,webinar_total_01,webinar_total_02,webinar_total_03,webinar_total_04,webinar_total_05,webinar_total_06,webinar_total_07,webinar_total_08,webinar_total_09,webinar_total_10,webinar_total_11,webinar_total_12,office_or_hospital_based,gender,is_cardiologist,is_gp,years_since_graduation
1286,1386,106,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,1,1,1,4,1,2,1,1,1,2,3,4,3,3,3,2,0,0,0,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,28.0
1287,1387,178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1,0,0,1,5,6,5,5,3,3,3,4,4,3,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,48.0
1288,1388,147,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,3,5,8,8,8,5,5,3,4,2,1,0,0,0,1,0,0,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,20.0
1289,1389,152,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3,1,2,3,3,3,1,1,0,0,1,1,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,32.0
1290,1390,178,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,47.0
1291,1391,178,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,0,3,1,0,0,5,0,0,0,2,2,2,1,1,1,0,0,0,0,0,5,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,45.0
1292,1392,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,1,2,2,2,2,3,2,2,1,1,2,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,27.0
1293,1393,152,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,0,1,2,0,0,1,3,0,0,1,3,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,39.0
1294,1394,152,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,1,0,1,3,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,Office,False,False,True,32.0
1295,1395,152,0,0,0,0,0,0,0,0,1,1,0,1,2,1,3,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,32.0
1296,1396,117,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1,1,0,1,1,1,1,1,1,1,1,2,3,2,2,1,3,2,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,23.0
1297,1397,233,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,33.0
1298,1398,133,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,2,2,0,0,2,0,3,0,3,2,1,2,4,3,2,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,31.0
1299,1399,158,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,2,2,2,2,2,1,1,0,1,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,23.0
1300,1400,178,0,1,0,0,0,0,1,0,0,0,1,0,2,2,1,0,3,3,1,2,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,43.0
1301,1401,116,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,1,0,1,0,1,2,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,33.0
1302,1402,116,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,1,1,0,2,1,3,3,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,32.0
1303,1403,131,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,1,0,1,1,3,2,3,3,3,3,3,3,2,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Office,False,False,True,35.0
1304,1404,105,0,0,0,0,0,0,1,0,0,0,2,1,1,2,1,0,1,0,0,1,0,0,0,4,3,5,5,4,3,1,2,2,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Office,False,False,True,41.0
1305,1405,154,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,2,1,0,1,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,15.0
1306,1406,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,2,0,0,0,2,3,4,5,5,3,2,2,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,24.0
1307,1407,212,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,2,3,1,0,5,1,0,4,5,7,6,4,4,3,5,2,5,6,0,0,0,1,0,0,2,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,True,False,19.0
1308,1408,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,2,0,2,4,3,2,3,3,3,2,2,2,4,5,0,0,0,3,0,0,0,0,0,7,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,Office,False,False,True,26.0
1309,1409,192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,4,1,1,1,0,1,1,1,1,1,2,1,2,1,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Office,True,False,True,15.0
1310,1410,227,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,2,1,0,0,1,1,2,1,1,2,1,2,1,4,5,8,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,22.0
1311,1411,130,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3,0,0,1,0,0,3,2,1,2,2,2,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,19.0
1312,1412,192,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,2,0,2,1,0,0,2,4,4,3,1,2,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,41.0
1313,1413,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,1,4,3,4,4,4,3,3,2,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,37.0
1314,1414,223,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,0,0,3,1,0,0,7,6,7,8,9,9,7,6,5,5,3,0,0,0,2,0,0,6,0,0,0,0,0,8,0,1,1,1,0,0,0,0,0,0,0,0,Hospital,True,True,False,16.0
1315,1415,173,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,1,0,0,0,1,1,2,1,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,True,False,14.0
1316,1416,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,3,3,2,3,3,2,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Office,True,False,True,15.0
1317,1417,161,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,1,0,1,1,2,0,3,4,2,1,1,2,2,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,18.0
1318,1418,176,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,1,1,4,4,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,15.0
1319,1419,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,5,6,7,9,7,7,4,3,2,4,7,0,0,0,8,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,True,False,20.0
1320,1420,201,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,3,1,4,2,3,3,3,1,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,35.0
1321,1421,218,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,0,1,1,4,3,3,3,4,4,4,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Office,False,False,True,34.0
1322,1422,108,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,2,3,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,31.0
1323,1423,100,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,1,0,2,0,2,2,4,5,4,5,4,5,3,4,4,5,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,29.0
1324,1424,197,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,2,1,1,0,0,4,2,0,4,4,3,2,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,14.0
1325,1425,180,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,2,2,3,3,7,5,5,2,2,2,1,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,31.0
1326,1426,197,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,2,6,6,4,3,1,2,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,36.0
1327,1427,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,0,0,1,0,1,0,2,3,3,5,3,3,3,4,5,3,4,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,42.0
1328,1428,123,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3,0,0,2,1,2,1,1,3,3,2,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,41.0
1329,1429,180,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,2,0,2,0,1,0,1,1,1,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,36.0
1330,1430,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,3,1,1,1,0,4,4,3,3,3,4,4,3,4,2,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,35.0
1331,1431,180,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,2,0,1,1,2,0,1,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Hospital,False,False,True,34.0
1332,1432,180,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0,2,1,2,0,1,1,0,2,5,6,6,4,5,4,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,36.0
1333,1433,180,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,1,1,1,0,2,0,0,4,5,3,6,6,5,3,4,6,6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,51.0
1334,1434,180,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,3,1,2,0,2,0,1,0,2,3,3,3,3,5,4,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,29.0
1335,1435,180,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,2,0,1,1,1,1,0,0,2,3,3,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Office,True,False,True,27.0
1336,1436,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,2,2,1,0,2,2,3,1,1,2,2,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,37.0
1337,1437,196,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,0,0,0,1,2,0,0,1,1,1,2,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,39.0
1338,1438,196,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1,0,1,0,1,3,2,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,37.0
1339,1439,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,0,1,0,2,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,28.0
1340,1440,196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,3,2,1,0,0,3,3,4,3,4,3,5,3,3,2,2,0,0,0,4,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,27.0
1341,1441,123,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,2,3,1,1,0,2,1,0,0,1,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Office,True,False,True,31.0
1342,1442,180,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,0,3,0,0,0,1,2,3,4,6,5,6,4,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,40.0
1343,1443,133,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,3,2,0,0,1,2,1,4,3,3,4,6,5,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,22.0
1344,1444,123,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,0,0,1,2,0,3,0,2,3,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,26.0
1345,1445,115,1,0,0,0,1,1,0,0,0,0,0,1,1,2,2,1,4,0,1,1,2,0,1,0,0,0,1,1,2,2,2,1,0,1,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,19.0
1346,1446,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,1,4,0,1,3,4,4,2,3,4,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,10.0
1347,1447,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,0,1,0,1,1,2,1,1,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,2,2,0,Office,False,False,True,8.0
1348,1448,211,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,6,4,5,5,5,5,4,4,3,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,33.0
1349,1449,162,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,1,3,1,0,0,0,1,3,2,2,2,3,3,3,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,Office,False,False,True,9.0
1350,1450,162,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,2,2,0,0,0,1,1,0,Office,False,False,True,9.0
1351,1451,168,0,0,0,0,0,1,0,0,0,1,1,0,4,0,0,1,2,1,1,1,0,2,0,0,4,3,3,3,2,3,4,4,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,9.0
1352,1452,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,2,2,1,0,0,0,1,2,4,4,4,2,2,1,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,8.0
1353,1453,137,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,2,2,3,2,2,0,1,1,1,2,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,32.0
1354,1454,221,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,3,0,2,0,0,1,1,3,2,3,3,4,5,4,3,1,2,1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Office,False,False,True,24.0
1355,1455,123,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,11.0
1356,1456,171,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,1,3,1,0,0,3,1,1,1,7,5,5,5,4,4,5,5,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,Office,False,False,True,9.0
1357,1457,108,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,3,1,1,1,1,1,3,0,0,0,1,3,3,2,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Office,False,False,True,11.0
1358,1458,115,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,13.0
1359,1459,185,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,2,0,1,0,0,1,2,4,3,4,3,7,7,7,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,9.0
1360,1460,143,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,11.0
1361,1461,185,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,2,2,1,0,1,1,2,1,3,2,1,1,2,3,4,3,4,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,15.0
1362,1462,211,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,13.0
1363,1463,186,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,1,2,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Office,True,False,True,8.0
1364,1464,133,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,3,2,0,0,1,1,0,0,0,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,9.0
1365,1465,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,3,0,0,0,1,2,3,3,2,2,2,2,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,26.0
1366,1466,229,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,1,0,2,2,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,8.0
1367,1467,153,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,8.0
1368,1468,143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,6,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,8.0
1369,1469,215,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,2,0,2,1,3,2,1,0,0,3,5,4,5,5,8,8,7,7,7,5,0,0,0,2,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,True,False,24.0
1370,1470,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,3,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,7.0
1371,1471,153,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,8.0
1372,1472,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,1,0,0,1,1,1,2,2,2,1,1,1,2,2,3,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,8.0
1373,1473,162,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,True,False,True,8.0
1374,1474,140,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,2,1,2,1,1,1,4,4,5,5,4,4,3,3,3,2,3,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,18.0
1375,1475,218,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,3,2,2,1,2,1,0,4,4,4,3,3,3,3,2,2,2,3,0,0,0,2,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,7.0
1376,1476,139,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,1,0,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,8.0
1377,1477,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,3,0,0,3,1,1,1,2,2,5,5,6,4,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,True,False,True,8.0
1378,1478,118,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,1,1,0,1,1,3,2,3,2,4,4,4,4,5,0,0,0,2,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,8.0
1379,1479,215,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,4,0,1,1,0,2,0,2,1,0,0,0,1,1,2,1,1,1,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,27.0
1380,1480,104,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,4,0,0,4,1,0,0,2,2,3,3,3,3,4,3,4,5,8,0,0,0,7,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,True,True,False,27.0
